time,mean_spectrum,var_spectrum,enp_spectrum,mean_IQ,var_IQ,KL_spectrum,RMSE_spectrum,CS_spectrum,exceeding_count,time_seq,lable
3012150,20.3567478,21964.8791,24.14155772,0.013299494,2.29E-05,0.316756803,0.437888531,0.780205628,1.577372321,5.909722222,0
3012200,20.52666522,24454.74178,24.06147709,0.014016784,2.56E-05,0.316294627,0.169917414,0.780859836,1.574591071,5.916666667,0
3012210,20.75479575,23233.01399,24.0712088,0.013590078,2.66E-05,0.317557593,0.228130539,0.773436943,1.650127679,5.923611111,0
3012220,20.29396416,23121.65345,24.02741913,0.013600116,2.52E-05,0.312729477,0.460831591,0.779261021,1.671583929,5.930555556,0
3012230,20.08720896,23768.02132,24.02593656,0.013852383,2.39E-05,0.316489282,0.206755207,0.779473624,1.594038393,5.9375,0
3012240,19.12717158,24948.87287,23.96038148,0.014263431,2.26E-05,0.322177431,0.960037379,0.749105901,1.671557143,5.944444444,0
3012250,19.30371609,23500.30659,23.9416179,0.01375248,2.40E-05,0.324170485,0.176544514,0.749418854,1.687020536,5.951388889,0
3012300,19.06394922,24299.10364,23.93942487,0.014040496,2.31E-05,0.315721786,0.239766868,0.777795755,1.620675893,5.958333333,0
3012310,19.61166782,22956.62046,23.91863707,0.01357058,2.42E-05,0.323442107,0.5477186,0.774813359,1.696380357,5.965277778,0
3012320,19.16553432,23819.53827,23.87851168,0.013762082,2.66E-05,0.327999163,0.446133498,0.777556553,1.552974107,5.972222222,0
3012330,19.18040226,23548.34767,23.92305755,0.0137109,2.55E-05,0.32585491,0.014867932,0.778204282,1.651535714,5.979166667,0
3012340,19.34144713,23288.75145,23.92074229,0.013643303,2.51E-05,0.311727689,0.161044869,0.782402239,1.686316964,5.986111111,0
3012350,19.33898053,23868.7159,23.91361247,0.013829199,2.52E-05,0.312051336,0.002466593,0.782172576,1.669372321,5.993055556,0
3020000,18.91204422,26228.10893,23.92279526,0.014603875,2.41E-05,0.32100344,0.426936312,0.768636281,1.573264286,6,0
3020010,18.76075437,23435.56499,23.89096948,0.01378332,2.24E-05,0.359316281,0.15128985,0.75882553,1.546342857,6.006944444,0
3020020,18.69442181,23132.69573,23.87812543,0.013639369,2.36E-05,0.31099801,0.066332556,0.78350064,1.499929464,6.013888889,0
3020030,18.62982806,23303.55474,23.9174146,0.013714376,2.31E-05,0.311251434,0.064593755,0.783791902,1.519024107,6.020833333,0
3020040,18.4878109,24057.30942,23.88555517,0.013936656,2.36E-05,0.313633358,0.142017157,0.782985358,1.451169643,6.027777778,0
3020050,18.71105321,23116.80031,23.8885834,0.013581349,2.51E-05,0.315015139,0.223242309,0.780167412,1.49394375,6.034722222,0
3020100,18.59264052,23049.53309,23.87696916,0.013582274,2.44E-05,0.31071472,0.118412695,0.784806876,1.462784821,6.041666667,0
3020110,17.45500045,24998.73703,23.89080477,0.014168192,2.52E-05,0.343487165,1.137640071,0.759451407,1.186245536,6.048611111,0
3020120,18.43765104,22246.66339,23.8856527,0.013352254,2.34E-05,0.342903168,0.982650595,0.758623929,1.404888393,6.055555556,0
3020130,18.58997706,22465.52344,23.85091237,0.013467373,2.23E-05,0.309507456,0.15232602,0.784357962,1.389604464,6.0625,0
3020140,18.68239697,23354.60121,23.8514498,0.013703007,2.39E-05,0.311133784,0.09241991,0.781303951,1.399091964,6.069444444,0
3020150,17.97673948,24463.51249,23.88058068,0.014080002,2.31E-05,0.324269089,0.70565749,0.768277033,1.267491071,6.076388889,0
3020200,18.3425965,22009.06349,23.90627436,0.01333416,2.17E-05,0.320185108,0.365857022,0.776408045,1.410059821,6.083333333,0
3020210,18.35515168,23449.81549,23.86112183,0.013763564,2.29E-05,0.310649347,0.012555174,0.782657229,1.363983036,6.090277778,0
3020220,18.5542039,23129.0145,23.84711526,0.013658423,2.30E-05,0.312872003,0.199052221,0.782221439,1.361232143,6.097222222,0
3020230,17.90617437,25022.27362,23.92085253,0.014290593,2.21E-05,0.328712557,0.648029525,0.741548673,1.354919643,6.104166667,0
3020240,17.80176335,24316.49682,23.91558969,0.014067889,2.20E-05,0.325674441,0.104411026,0.755804324,1.364633929,6.111111111,0
3020250,18.45967558,22633.68573,23.86629171,0.013512087,2.26E-05,0.337882057,0.65791223,0.76352823,1.384258929,6.118055556,0
3020300,18.31391919,22924.0176,23.86567038,0.013599185,2.27E-05,0.308933522,0.145756392,0.784932557,1.358651786,6.125,0
3020310,17.94104037,22815.96316,23.89763383,0.013547904,2.30E-05,0.311670345,0.372878819,0.782215831,1.329410714,6.131944444,0
3020320,17.73772368,23893.12963,23.90885401,0.013880851,2.35E-05,0.312723637,0.203316688,0.780061191,1.287866964,6.138888889,0
3020330,18.47006279,21923.72272,23.88460518,0.013292259,2.21E-05,0.328509906,0.732339115,0.76789593,1.408017857,6.145833333,0
3020340,18.23555158,21676.43778,23.89852305,0.013191644,2.25E-05,0.309822942,0.234511211,0.7845068,1.362503571,6.152777778,0
3020350,18.26368789,22704.03516,23.8785597,0.01353157,2.26E-05,0.309952795,0.028136312,0.783804318,1.3702375,6.159722222,0
3020400,18.2784862,22205.20841,23.90599889,0.013397721,2.17E-05,0.309045898,0.014798304,0.785177253,1.42549375,6.166666667,0
3020410,18.20803323,22879.06996,23.88411648,0.013614807,2.19E-05,0.311932738,0.070452971,0.784139556,1.34520625,6.173611111,0
3020420,18.34789541,21861.1234,23.87792725,0.013250919,2.26E-05,0.320182139,0.139862177,0.777236807,1.389413393,6.180555556,0
3020430,18.36289405,21892.28448,23.88416312,0.013277382,2.22E-05,0.311139457,0.014998646,0.783548494,1.41018125,6.1875,0
3020440,18.03990174,21963.6817,23.86927481,0.013281803,2.26E-05,0.316614398,0.322992312,0.784247025,1.255105357,6.194444444,0
3020450,18.33260003,22866.70808,23.86373033,0.013557471,2.34E-05,0.322930085,0.29269829,0.782821346,1.37281875,6.201388889,0
3020500,18.35224208,22032.12353,23.88127006,0.013309986,2.26E-05,0.30896828,0.019642055,0.784265346,1.404365179,6.208333333,0
3020510,18.48056041,23096.215,23.90143646,0.013643196,2.31E-05,0.349183859,0.128318322,0.780852554,1.517270536,6.215277778,0
3020520,18.50643344,22245.91794,23.88587381,0.013323452,2.42E-05,0.317429077,0.025873032,0.777459023,1.46576875,6.222222222,0
3020530,18.56008769,22074.04113,23.90344296,0.013302784,2.32E-05,0.312061958,0.053654255,0.782873223,1.525747321,6.229166667,0
3020540,17.2615875,23323.09936,23.68504023,0.013679167,2.38E-05,0.318826436,1.298500193,0.781645693,1.540789286,6.236111111,0
3020550,17.30471736,23106.12435,23.69957465,0.013674009,2.20E-05,0.316436861,0.043129859,0.782569945,1.557000893,6.243055556,0
3020600,18.08876895,22360.34496,23.72513643,0.013404906,2.29E-05,0.423561337,0.784051593,0.776032015,1.798835714,6.25,0
3020610,17.60590392,24988.64572,23.71003203,0.014223188,2.36E-05,0.321075422,0.482865035,0.769925698,1.711058929,6.256944444,0
3020620,17.75236836,25073.05702,23.69619904,0.014165656,2.60E-05,0.313194154,0.146464446,0.780828839,1.744248214,6.263888889,0
3020630,17.16223103,24604.19423,23.667841,0.014007744,2.61E-05,0.317913905,0.590137327,0.782148878,1.612055357,6.270833333,0
3020640,18.34570973,22303.86135,23.65047977,0.013303715,2.52E-05,0.348801414,1.183478697,0.754498369,1.727557143,6.277777778,0
3020650,17.80809688,23307.38799,23.65639978,0.013633455,2.51E-05,0.321296618,0.537612849,0.777041007,1.632886607,6.284722222,0
3020700,17.2269222,21476.89172,23.62669901,0.013084911,2.32E-05,0.332793126,0.581174685,0.779589928,1.598517857,6.291666667,0
3020710,17.73251769,23052.23157,23.63626216,0.013613603,2.33E-05,0.324015938,0.505595491,0.783581416,1.78488125,6.298611111,0
3020720,18.12476936,22190.14003,23.66173587,0.013249924,2.55E-05,0.323976056,0.392251666,0.770053056,1.831901786,6.305555556,0
3020730,17.84569046,24100.76409,23.60654624,0.013903497,2.47E-05,0.321088265,0.279078898,0.768091697,1.748574107,6.3125,0
3020740,16.46679368,24869.9485,23.73688865,0.014192149,2.31E-05,0.354734722,1.378896778,0.736395106,1.638039286,6.319444444,0
3020750,17.82094554,23656.43679,23.62155085,0.013743619,2.52E-05,0.358497431,1.354151864,0.746137341,1.795790179,6.326388889,0
3020800,17.28258169,22213.56167,23.67360847,0.013297745,2.42E-05,0.315008099,0.538363856,0.783176206,1.733332143,6.333333333,0
3020810,17.39965798,20744.38117,23.68523162,0.012865011,2.24E-05,0.31668296,0.117076295,0.778858397,1.773976786,6.340277778,0
3020820,17.85609644,22094.08339,23.65588192,0.013288584,2.35E-05,0.316703861,0.456438458,0.780689436,1.779614286,6.347222222,0
3020830,17.53814053,20904.5186,23.70737639,0.012828327,2.48E-05,0.330588488,0.317955915,0.767743202,1.765572321,6.354166667,0
3020840,17.52630642,22313.56308,23.65909908,0.013290968,2.53E-05,0.32302903,0.011834104,0.767290722,1.706105357,6.361111111,0
3020850,18.1106137,23495.07252,23.60411813,0.013705063,2.49E-05,0.319476508,0.584307283,0.778730802,1.730066964,6.368055556,0
3020900,18.1336305,24249.48084,23.64165713,0.013954019,2.47E-05,0.322840153,0.023016797,0.77500412,1.785755357,6.375,0
3020910,17.67524971,22904.27849,23.65725227,0.01347565,2.57E-05,0.323945388,0.458380792,0.775846156,1.694229464,6.381944444,0
3020920,17.25363199,23187.15499,23.71104236,0.013602494,2.47E-05,0.320407403,0.42161772,0.773080906,1.690507143,6.388888889,0
3020930,17.57494035,21770.62017,23.70956436,0.013196236,2.30E-05,0.316831861,0.321308358,0.778537686,1.72600625,6.395833333,0
3020940,17.54415539,22701.7392,23.69834146,0.01347752,2.38E-05,0.318373867,0.030784962,0.779806682,1.704675,6.402777778,0
3020950,17.03138312,23225.60114,23.73443101,0.013643089,2.38E-05,0.325398464,0.512772266,0.77650252,1.672872321,6.409722222,0
3021000,18.1631054,22639.51148,23.63779516,0.013418664,2.50E-05,0.35364254,1.131722277,0.749575401,1.711685714,6.416666667,0
3021010,17.60422242,21749.44592,23.69062098,0.013174631,2.34E-05,0.316424748,0.558882975,0.780517402,1.719317857,6.423611111,0
3021020,17.37361662,20359.76705,23.70786196,0.012705941,2.30E-05,0.31450376,0.230605799,0.782519022,1.732760714,6.430555556,0
3021030,16.68806179,23280.59077,23.71260528,0.01369433,2.28E-05,0.335416851,0.685554836,0.754159575,1.676714286,6.4375,0
3021040,17.13364871,21957.96833,23.6768589,0.013213476,2.41E-05,0.328012947,0.445586922,0.772983839,1.696207143,6.444444444,0
3021050,16.92654902,18365.89406,23.78419305,0.012047471,2.14E-05,0.320860221,0.207099687,0.774733957,1.74546875,6.451388889,0
3021100,17.0247327,17927.95017,23.76437091,0.011914028,2.07E-05,0.320267154,0.098183681,0.780050569,1.716603571,6.458333333,0
3021110,16.62931252,20002.0797,23.73662092,0.012604428,2.22E-05,0.332794171,0.395420182,0.770109499,1.700999107,6.465277778,0
3021120,17.23677018,20259.97742,23.66805834,0.012710099,2.20E-05,0.320295748,0.607457654,0.776167684,1.745163393,6.472222222,0
3021130,16.79037274,19649.29538,23.68187323,0.012550502,2.04E-05,0.318902423,0.446397436,0.78258938,1.631576786,6.479166667,0
3021140,16.79058246,19930.73984,23.73167488,0.012447538,2.55E-05,0.334387636,0.000209717,0.756834918,1.706271429,6.486111111,0
3021150,17.01439689,20187.92265,23.68922651,0.012729655,2.08E-05,0.322516949,0.223814431,0.756225642,1.733889286,6.493055556,0
3021200,17.28674828,19146.13783,23.68602512,0.012305586,2.22E-05,0.323919454,0.27235139,0.774667076,1.743033036,6.5,0
3021210,16.85263043,20320.78813,23.66634623,0.012665009,2.36E-05,0.324845155,0.434117853,0.774142246,1.62541875,6.506944444,0
3021220,16.7896879,20705.80879,23.6752937,0.012826085,2.29E-05,0.314334439,0.062942529,0.780943649,1.672434821,6.513888889,0
3021230,17.16724793,20066.3237,23.67494331,0.012583129,2.35E-05,0.320463718,0.37756003,0.777327468,1.758678571,6.520833333,0
3021240,16.5454179,22903.52281,23.64682935,0.013515439,2.43E-05,0.342267259,0.621830025,0.755548335,1.577452679,6.527777778,0
3021250,17.30552268,22287.75674,23.58227447,0.013204028,2.73E-05,0.342302577,0.760104781,0.756886667,1.689608036,6.534722222,0
3021300,17.61453086,23578.55236,23.55494968,0.013675763,2.63E-05,0.320599851,0.309008174,0.776465462,1.72921875,6.541666667,0
3021310,17.41937856,22129.96173,23.62078909,0.013252358,2.47E-05,0.312543707,0.195152294,0.784066333,1.732328571,6.548611111,0
3021320,17.25431565,21632.14907,23.65327022,0.013104164,2.41E-05,0.317571628,0.165062915,0.779773814,1.738345536,6.555555556,0
3021330,17.34566043,22903.14869,23.63897551,0.013501325,2.49E-05,0.321821827,0.091344785,0.764479117,1.747007143,6.5625,0
3021340,17.95314994,22855.86781,23.58170419,0.013541832,2.36E-05,0.323410214,0.607489502,0.762928263,1.7384375,6.569444444,0
3021350,17.25845916,20500.38518,23.68232132,0.012776645,2.25E-05,0.316141336,0.694690771,0.781340804,1.756702679,6.576388889,0
3021400,17.27015219,20695.59614,23.71043078,0.01281259,2.33E-05,0.32707634,0.011693026,0.772573953,1.795946429,6.583333333,0
3021410,17.60905547,21596.50437,23.6198855,0.013084436,2.44E-05,0.321227885,0.338903284,0.772671904,1.709741071,6.590277778,0
3021420,17.06225528,21751.31694,23.65227571,0.013140703,2.41E-05,0.318052766,0.546800191,0.777903798,1.663464286,6.597222222,0
3021430,17.45324788,21210.88872,23.65446131,0.012937215,2.47E-05,0.317098708,0.390992595,0.78105088,1.803807143,6.604166667,0
3021440,17.03236802,20546.01447,23.65933445,0.012753682,2.34E-05,0.318918752,0.420879863,0.782895908,1.680866071,6.611111111,0
3021450,17.1379213,22249.21053,23.61914484,0.013255717,2.56E-05,0.325577956,0.105553287,0.781153324,1.622275,6.618055556,0
3021500,17.66946212,21823.97391,23.70759162,0.013194888,2.35E-05,0.319349974,0.531540819,0.780997755,1.683316071,6.625,0
3021510,18.11033051,22483.7665,23.65892227,0.013407662,2.39E-05,0.31814575,0.440868386,0.780021019,1.75599375,6.631944444,0
3021520,17.38897796,21633.27327,23.70900884,0.013133487,2.34E-05,0.319340578,0.721352545,0.776274105,1.643059821,6.638888889,0
3021530,17.77003514,20482.50576,23.73760541,0.012769007,2.27E-05,0.319743009,0.381057178,0.776837723,1.7579875,6.645833333,0
3021540,17.64692063,21349.95861,23.70662722,0.013071995,2.25E-05,0.31682593,0.123114515,0.780641519,1.708121429,6.652777778,0
3021550,17.52529862,21313.34995,23.73176268,0.013039707,2.30E-05,0.314571757,0.121622007,0.78250212,1.677548214,6.659722222,0
3021600,17.45586139,19810.41826,23.78183822,0.012609183,2.06E-05,0.313854567,0.06943723,0.783878735,1.769503571,6.666666667,0
3021610,17.4286635,21232.00322,23.72484676,0.013081716,2.12E-05,0.31536429,0.027197886,0.783296738,1.671366071,6.673611111,0
3021620,17.32433326,19588.79094,23.76081295,0.012504211,2.12E-05,0.314050467,0.10433024,0.781891718,1.676490179,6.680555556,0
3021630,17.93123308,21527.4156,23.69125429,0.013107102,2.33E-05,0.314083543,0.606899815,0.78322834,1.722263393,6.6875,0
3021640,17.83805388,21258.44311,23.71279192,0.013044838,2.25E-05,0.314178436,0.093179191,0.781522341,1.733692857,6.694444444,0
3021650,18.16266679,22737.28095,23.64593724,0.013500132,2.37E-05,0.321021478,0.324612903,0.781795443,1.724809821,6.701388889,0
3021700,17.44282773,24283.11689,23.74837804,0.014035919,2.25E-05,0.336046399,0.719839059,0.744765705,1.700466964,6.708333333,0
3021710,17.54493832,24157.01724,23.65181277,0.013819939,2.74E-05,0.368637094,0.10211059,0.741100974,1.573964286,6.715277778,0
3021720,17.76008642,21933.18072,23.64515527,0.013263094,2.27E-05,0.371372284,0.215148096,0.764232648,1.78936875,6.722222222,0
3021730,18.0703717,23464.33397,23.67259112,0.013690695,2.50E-05,0.316932406,0.31028528,0.778408295,1.75684375,6.729166667,0
3021740,18.83604687,21677.10019,23.97172595,0.013166403,2.34E-05,0.337872746,0.765675172,0.776149787,1.572201786,6.736111111,0
3021750,19.16197753,21364.83081,24.03093375,0.013091399,2.27E-05,0.31804974,0.325930666,0.781249953,1.526255357,6.743055556,0
3021800,19.08717864,19045.54962,24.15901386,0.012358514,2.06E-05,0.322596421,0.074798889,0.782826235,1.655932143,6.75,0
3021810,18.9605299,19585.75092,24.19662361,0.012466573,2.27E-05,0.322719133,0.126648744,0.77959212,1.558608929,6.756944444,0
3021820,18.97419593,21265.42649,24.08779963,0.013097455,2.15E-05,0.326470425,0.013666028,0.779417877,1.484270536,6.763888889,0
3021830,19.57545599,21071.58421,24.14114261,0.013032379,2.17E-05,0.323925329,0.601260063,0.777714224,1.627684821,6.770833333,0
3021840,18.81581412,22011.74033,24.13835632,0.013202436,2.54E-05,0.3564838,0.759641876,0.764959655,1.433775893,6.777777778,0
3021850,18.74134146,24460.53008,24.17645349,0.014129045,2.19E-05,0.358383127,0.074472652,0.737435966,1.482053571,6.784722222,0
3021900,20.05420401,21271.75168,24.12307835,0.013121323,2.13E-05,0.36243772,1.312862547,0.734581559,1.645033036,6.791666667,0
3021910,19.70138137,23417.33442,24.12348605,0.01383451,2.12E-05,0.319001316,0.352822638,0.771956651,1.5841,6.798611111,0
3021920,19.49497417,22812.0217,24.15178816,0.01362526,2.14E-05,0.314819621,0.206407202,0.783162233,1.576604464,6.805555556,0
3021930,20.07798005,24265.68471,24.14508018,0.014072268,2.22E-05,0.316672504,0.583005877,0.780527324,1.638530357,6.8125,0
3021940,19.02945524,26053.26765,24.29625513,0.014663199,2.08E-05,0.335707658,1.048524812,0.679303026,1.563607143,6.819444444,0
3021950,20.30617273,22950.78638,24.11235913,0.01366002,2.20E-05,0.338581577,1.27671749,0.668724925,1.576500893,6.826388889,0
3022000,20.454699,23587.38468,24.11000549,0.013780223,2.44E-05,0.318633205,0.148526272,0.774793561,1.591975,6.833333333,0
3022010,20.44886207,25382.08545,24.09408551,0.014431367,2.21E-05,0.319971897,0.005836926,0.76529983,1.606803571,6.840277778,0
3022020,20.46042548,21331.77117,24.15657646,0.01312798,2.19E-05,0.31898236,0.011563405,0.77160445,1.66958125,6.847222222,0
3022030,20.42400932,23811.0351,24.14239047,0.013885556,2.35E-05,0.319527876,0.036416162,0.773697034,1.650747321,6.854166667,0
3022040,20.61331005,23877.35885,24.13260627,0.013954583,2.23E-05,0.312593828,0.189300737,0.778949142,1.648685714,6.861111111,0
3022050,20.01803054,24604.22205,24.15096305,0.014117537,2.40E-05,0.315869876,0.595279509,0.77797558,1.565475,6.868055556,0
3022100,20.44689029,23571.72745,24.15653206,0.013832108,2.29E-05,0.314638338,0.42885975,0.781245999,1.655544643,6.875,0
3022110,20.12198349,22948.86463,24.14904073,0.01362028,2.30E-05,0.317466346,0.324906806,0.78001403,1.572551786,6.881944444,0
3022120,20.3491186,22806.73052,24.15749476,0.013455669,2.63E-05,0.325233008,0.227135115,0.765781391,1.562191964,6.888888889,0
3022130,20.56268378,22818.35298,24.15095953,0.013632273,2.17E-05,0.326155903,0.213565174,0.765725525,1.654244643,6.895833333,0
3022140,20.58705184,22485.80327,24.16228311,0.013491658,2.25E-05,0.311908314,0.024368061,0.783577088,1.624502679,6.902777778,0
3022150,20.01166135,20583.15122,24.23130943,0.012881111,2.14E-05,0.312106956,0.575390492,0.782703006,1.585401786,6.909722222,0
3022200,20.32354618,21031.17735,24.1627867,0.012993101,2.26E-05,0.31438051,0.311884834,0.778379881,1.583638393,6.916666667,0
3022210,20.01405288,22369.17368,24.1638294,0.01341795,2.33E-05,0.317475924,0.309493299,0.776319697,1.569816964,6.923611111,0
3022220,20.21660797,21020.78806,24.18963916,0.012998675,2.24E-05,0.313262975,0.202555094,0.782234649,1.644169643,6.930555556,0
3022230,19.96858115,22269.96431,24.19179231,0.013409534,2.26E-05,0.318631379,0.248026823,0.762913699,1.580676786,6.9375,0
3022240,19.5603522,22763.63381,24.03425306,0.013550346,2.31E-05,0.321930149,0.408228955,0.76373179,1.68986875,6.944444444,0
3022250,19.72891717,22203.77292,24.03035833,0.013251574,2.61E-05,0.318089502,0.168564971,0.774222166,1.6729875,6.951388889,0
3022300,19.57397288,21974.34967,24.0238668,0.013183069,2.58E-05,0.333131657,0.154944288,0.772044409,1.606642857,6.958333333,0
3022310,19.10068855,19405.59835,24.08237682,0.012400937,2.27E-05,0.320104785,0.473284327,0.7725839,1.572686607,6.965277778,0
3022320,18.8864207,18807.86709,24.14109575,0.012199012,2.23E-05,0.32006443,0.214267846,0.781636704,1.650324107,6.972222222,0
3022330,18.62699563,19437.7698,24.1462274,0.012402459,2.28E-05,0.315410322,0.259425078,0.780451444,1.649311607,6.979166667,0
3022340,18.62699563,19437.7698,24.1462274,0.012402459,2.28E-05,-2.49E-08,0,1,1.649311607,6.986111111,0
3022350,19.1527089,18337.03341,24.13744924,0.01199531,2.31E-05,0.323180041,0.525713276,0.778478012,1.651189286,6.993055556,0
3030000,19.36251821,16422.73987,24.21143295,0.011318719,2.19E-05,0.318521513,0.209809306,0.780178814,1.707124107,7,0
3030010,19.02226342,18780.01827,24.12175698,0.012076772,2.51E-05,0.359384223,0.340254788,0.766763267,1.534219643,7.006944444,0
3030020,17.80896143,17329.42042,24.13879932,0.011707306,2.05E-05,0.320121862,1.213301987,0.776050421,1.5547625,7.013888889,0
3030030,17.8824746,16344.45767,24.16953779,0.011209033,2.31E-05,0.316432155,0.073513171,0.775526305,1.593045536,7.020833333,0
3030040,18.73201379,21466.81654,24.03185309,0.012924734,2.78E-05,0.31526893,0.849539188,0.77887392,1.528696429,7.027777778,0
3030050,18.4539329,23836.81703,24.0100617,0.013691426,2.84E-05,0.314991316,0.278080891,0.773500815,1.445396429,7.034722222,0
3030100,19.51345608,24142.12748,23.93436477,0.013784151,2.90E-05,0.325640522,1.059523175,0.765209773,1.512139286,7.041666667,0
3030110,18.97836537,24006.52074,23.92115945,0.0137335,2.90E-05,0.324673124,0.535090711,0.783021676,1.350333929,7.048611111,0
3030120,18.90956185,23074.93546,23.9452857,0.013501995,2.69E-05,0.318252107,0.068803516,0.77984576,1.319221429,7.055555556,0
3030130,18.5252556,22930.40371,23.94539873,0.013394999,2.84E-05,0.317188692,0.384306253,0.778263256,1.234007143,7.0625,0
3030140,18.51362714,22214.79414,23.99900574,0.01323198,2.63E-05,0.313952763,0.011628455,0.778762404,1.284216071,7.069444444,0
3030150,18.00898241,21857.74135,24.02607586,0.013059447,2.75E-05,0.320827483,0.504644732,0.773016552,1.263835714,7.076388889,0
3030200,18.93561652,22447.25402,23.97159052,0.013336587,2.58E-05,0.330966417,0.926634112,0.77511053,1.381816071,7.083333333,0
3030210,18.37358195,21793.40086,24.0044539,0.013138495,2.50E-05,0.316130802,0.56203457,0.783926143,1.277970536,7.090277778,0
3030220,18.72888409,20539.00107,24.00666139,0.012763613,2.36E-05,0.320784838,0.355302132,0.780922576,1.376800893,7.097222222,0
3030230,18.17237989,21571.25696,24.05081172,0.01307601,2.46E-05,0.319159598,0.556504197,0.774345359,1.306203571,7.104166667,0
3030240,18.36323505,21284.08998,23.99190239,0.01292719,2.59E-05,0.317362111,0.190855162,0.778678083,1.19868125,7.111111111,0
3030250,18.14772426,25575.35494,24.01531895,0.014316964,2.63E-05,0.345864441,0.215510791,0.749182947,1.254029464,7.118055556,0
3030300,18.84574317,21879.90005,24.00708726,0.013172996,2.50E-05,0.33820981,0.698018908,0.756421767,1.375423214,7.125,0
3030310,19.18485957,22952.36692,23.95874742,0.013544257,2.48E-05,0.310374545,0.339116404,0.783289155,1.380714286,7.131944444,0
3030320,18.87014428,21792.5964,24.0192694,0.013223729,2.29E-05,0.310006588,0.31471529,0.784696071,1.372105357,7.138888889,0
3030330,18.58114091,19643.61401,24.06270691,0.012542212,2.12E-05,0.313232572,0.289003367,0.782394462,1.316101786,7.145833333,0
3030340,18.32779425,21957.7437,24.06656647,0.013280871,2.27E-05,0.326488964,0.253346663,0.769269945,1.369241071,7.152777778,0
3030350,17.94952591,23439.41015,24.04658099,0.01366425,2.54E-05,0.32253495,0.378268344,0.773489545,1.235765179,7.159722222,0
3030400,18.39793761,20048.40722,24.07313927,0.012680873,2.12E-05,0.332674582,0.448411699,0.764183411,1.345240179,7.166666667,0
3030410,18.81545595,23202.15905,23.98410627,0.013667252,2.35E-05,0.311488533,0.417518345,0.782602294,1.348421429,7.173611111,0
3030420,18.75988113,21937.45807,24.02007732,0.013270939,2.29E-05,0.315538352,0.055574823,0.783213864,1.303953571,7.180555556,0
3030430,18.93770815,22996.45082,23.97805863,0.013582776,2.40E-05,0.313297805,0.17782702,0.785286208,1.321863393,7.1875,0
3030440,18.63229443,25479.62484,23.96191572,0.014152571,3.03E-05,0.330418083,0.305413719,0.766646485,1.265891071,7.194444444,0
3030450,18.56292669,24549.96669,23.9741923,0.01388752,2.94E-05,0.31420606,0.069367738,0.777437249,1.267383929,7.201388889,0
3030500,18.62059871,19416.57132,24.11236732,0.01237599,2.33E-05,0.326620443,0.057672018,0.767995572,1.388161607,7.208333333,0
3030510,19.79768464,23893.68969,24.01491766,0.01371055,2.89E-05,0.35014592,1.17708593,0.777193223,1.528552679,7.215277778,0
3030520,20.36415702,24240.35689,23.94919222,0.013819911,2.91E-05,0.321231672,0.566472376,0.767398832,1.538214286,7.222222222,0
3030530,19.42431816,24489.14909,24.02471533,0.013849478,3.02E-05,0.328826653,0.939838856,0.754131682,1.460297321,7.229166667,0
3030540,18.6360817,20908.84705,23.79473186,0.012544704,3.24E-05,0.563000916,0.788236461,0.727818171,1.607358929,7.236111111,0
3030550,17.35124221,17036.56611,23.99713014,0.011524631,2.20E-05,0.397019999,1.284839489,0.735301548,1.662728571,7.243055556,0
3030600,17.5825667,17344.78186,23.9493715,0.011595059,2.32E-05,0.455975339,0.231324491,0.754993346,1.753885714,7.25,0
3030610,18.90851894,21199.5345,23.76892232,0.012824871,2.80E-05,0.316491552,1.325952239,0.779415719,1.774617857,7.256944444,0
3030620,18.43762189,20731.3603,23.79212312,0.012494091,3.20E-05,0.344289673,0.470897052,0.757071954,1.633463393,7.263888889,0
3030630,19.66869466,21879.53148,23.80973266,0.012897917,3.25E-05,0.323469186,1.23107277,0.777197426,1.678205357,7.270833333,0
3030640,19.06140475,23319.95188,23.7065926,0.013392965,3.21E-05,0.334002778,0.607289909,0.759183931,1.707951786,7.277777778,0
3030650,18.8563182,22220.54393,23.74226871,0.013032137,3.17E-05,0.320031024,0.205086546,0.778481121,1.667858929,7.284722222,0
3030700,19.33839229,25225.34386,23.51577038,0.013982651,3.31E-05,0.323212239,0.482074084,0.777712973,1.715514286,7.291666667,0
3030710,17.99880483,20319.70444,23.69160938,0.012583852,2.60E-05,0.315941145,1.339587462,0.781848517,1.772022321,7.298611111,0
3030720,17.16434868,18109.20797,23.83602748,0.011780064,2.55E-05,0.327603542,0.834456142,0.775453565,1.698565179,7.305555556,0
3030740,17.4965331,18443.98299,23.84334461,0.011812163,2.79E-05,0.319300247,0.332184421,0.776194144,1.717514286,7.319444444,0
3030750,18.2985188,18835.15598,23.84062027,0.011955113,2.82E-05,0.320843964,0.8019857,0.774630454,1.795467857,7.326388889,0
3030800,18.88316726,19622.16571,23.82426697,0.012223548,2.90E-05,0.322447392,0.58464846,0.774530077,1.7495,7.333333333,0
3030810,19.18821852,22413.24517,23.75229132,0.01308714,3.21E-05,0.321992036,0.305051251,0.775385146,1.718392857,7.340277778,0
3030820,19.67774627,21496.46552,23.84903529,0.012780112,3.21E-05,0.324236688,0.48952775,0.773982337,1.68813125,7.347222222,0
3030830,19.16736349,24068.82409,23.87590283,0.013534357,3.50E-05,0.341668524,0.510382779,0.741632948,1.646752679,7.354166667,0
